Time	S1	S2	I1	I2	Y1	Y2	R1	R2	D1	D2	V1	V2	NewI	NewY
0.000000	44498487.000000	2855219.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.002747	44023647.976928	2855218.950068	1.906429	0.974016	0.000058	0.000000	474838.115631	0.061279	0.000954	0.014638	474838.006044	0.000000	1.066960	0.000059	
2.005495	43548808.361744	2855218.881771	3.316223	0.967687	0.000314	0.000000	949676.319046	0.121515	0.002674	0.029026	949676.012088	0.000000	2.744397	0.000327	
3.008242	43073967.828423	2855218.784019	5.506129	0.990260	0.000975	0.000000	1424514.658890	0.182199	0.005584	0.043522	1424514.018132	0.000000	5.369426	0.001035	
4.010989	42599125.882793	2855218.639877	8.894920	1.055955	0.002394	0.000000	1899353.209559	0.245520	0.010335	0.058648	1899352.024176	0.000000	9.453155	0.002577	
5.013736	42124281.760612	2855218.422781	14.128452	1.187157	0.005222	0.000000	2374192.087766	0.314852	0.017949	0.075209	2374190.030220	0.000000	15.786387	0.005688	
6.016484	41649434.341709	2855218.093213	22.150728	1.417197	0.010574	0.000000	2849031.467044	0.395190	0.029944	0.094399	2849028.036264	0.000000	25.528814	0.011633	
7.019231	41174581.943275	2855217.591536	34.378643	1.796422	0.020195	0.000000	3323871.609272	0.494032	0.048616	0.118010	3323866.042308	0.000000	40.422881	0.022398	
8.021978	40699721.969431	2855216.824007	52.990329	2.403844	0.037230	0.000000	3798712.925443	0.623268	0.077566	0.148881	3798704.048352	0.000000	63.158210	0.041592	
9.024725	40224850.736228	2855215.655367	81.067383	3.353258	0.066725	0.000000	4273556.007671	0.800224	0.121992	0.191150	4273542.054396	0.000000	97.554009	0.075017	
10.027473	39749962.882520	2855213.887485	123.088870	4.811211	0.116338	0.000000	4748401.722769	1.050395	0.189503	0.250909	4748380.060440	0.000000	149.169556	0.131516	
11.030220	39275050.238201	2855211.214188	185.862814	7.034517	0.198804	0.000000	5223251.408333	1.413622	0.291847	0.337673	5223218.066484	0.000000	226.481127	0.225850	
12.032967	38800101.057262	2855207.186605	279.140314	10.398589	0.334638	0.000000	5698107.021552	1.949199	0.446234	0.465607	5698056.072527	0.000000	341.683606	0.381893	
13.035714	38325099.016597	2855201.170344	416.427650	15.432556	0.555005	0.000000	6172971.323785	2.742094	0.676963	0.655007	6172894.078571	0.000000	511.734488	0.636045	
14.038462	37850020.480369	2855192.244603	617.273165	22.903862	0.905486	0.000000	6647848.321687	3.916094	1.019292	0.935441	6647732.084615	0.000000	761.190412	1.041658	
15.041209	37374830.397239	2855179.013279	910.538628	33.971698	1.461241	0.000000	7122744.076277	5.662432	1.526616	1.352591	7122570.090659	0.000000	1126.498823	1.687115	
16.043956	36899480.817363	2855159.531057	1335.558076	50.246377	2.333883	0.000001	7597667.017424	8.251518	2.273254	1.971048	7597408.096703	0.000000	1657.554878	2.704069	
17.046703	36423905.760332	2855131.077565	1946.275082	73.973101	3.687520	0.000002	8072628.914024	12.066899	3.363041	2.882432	8072246.102747	0.000000	2423.059356	4.286813	
18.049451	35948011.389159	2855089.770968	2819.356649	108.352459	5.758316	0.000004	8547646.551787	17.658472	4.944089	4.218097	8547084.108791	0.000000	3520.731082	6.715475	
19.052198	35471663.438065	2855029.910773	4063.891218	158.062558	8.919493	0.000008	9022744.517640	25.851489	7.233584	6.175172	9021922.114835	0.000000	5090.536326	10.434938	
20.054945	34994684.044696	2854943.801978	5823.789180	229.397288	13.700090	0.000017	9497955.941633	37.776907	10.524402	9.023810	9496760.120879	0.000000	7318.032448	16.077792	
21.057692	34516833.028121	2854820.880440	8292.665712	330.968677	20.854920	0.000036	9973326.233016	55.010441	15.218232	13.140406	9971598.126923	0.000000	10453.964516	24.550086	
22.060440	34037777.149363	2854646.431115	11738.925527	474.758835	31.443698	0.000073	10448918.607062	79.758072	21.874350	19.051905	10446436.132967	0.000000	14846.286555	37.125922	
23.063187	33557054.887722	2854399.473753	16531.777145	677.755738	47.074668	0.000149	10924822.971403	115.242287	31.289061	27.528072	10921274.139011	0.000000	20977.499514	55.749642	
24.065934	33074069.858736	2854052.342178	23145.982786	962.275005	69.955842	0.000309	11401157.691126	165.781942	44.511510	39.600567	11396112.145055	0.000000	29471.654031	83.099903	
25.068681	32588041.183730	2853568.030669	32199.864464	1358.029272	103.154838	0.000645	11878080.853020	237.263821	62.943948	56.675593	11870950.151099	0.000000	41146.634502	122.916226	
26.071429	32097916.529655	2852896.649906	44526.754332	1905.060572	150.807614	0.001248	12355805.432868	337.636434	88.475530	80.651840	12345788.157143	0.000000	57104.663296	180.243014	
27.074176	31602284.079818	2851969.022655	61234.887605	2658.498610	218.968937	0.002430	12834626.338617	478.238444	123.725022	114.237860	12820626.163187	0.000000	78826.734340	262.514420	
28.076923	31099353.082881	2850695.128074	83720.019457	3689.700061	315.831508	0.004787	13314926.966398	674.134721	172.099756	161.032357	13295464.169231	0.000000	108193.619814	379.835773	
29.079670	30586900.793279	2848960.165352	113700.598200	5089.081755	452.236790	0.009578	13797196.421811	945.006428	237.949920	225.736888	13770302.175275	0.000000	147542.866094	545.659464	
30.082418	30062006.658493	2846612.726862	153433.322232	6975.797139	642.546781	0.018109	14282078.470416	1316.887398	327.002078	314.570493	14245140.181319	0.000000	199946.433327	777.819071	
31.085165	29520929.730745	2843453.188493	205781.731197	9505.819213	906.404279	0.033463	14770423.308815	1825.009138	446.824964	435.949692	14719978.187363	0.000000	269344.893399	1100.847061	
32.087912	28959079.643241	2839225.843844	274206.905597	12876.804082	1270.252843	0.062543	15263324.038248	2516.222167	607.160071	601.067364	15194816.193407	0.000000	360584.319508	1548.049710	
33.090659	28371030.927307	2833618.630022	362750.146227	17327.982449	1767.483033	0.116885	15762119.495872	3449.304112	819.947561	823.966532	15669654.199451	0.000000	479402.243221	2161.744694	
34.093407	27750311.304470	2826244.278233	476152.444307	23152.644670	2441.104184	0.217371	16268483.025105	4700.092224	1100.121934	1122.767502	16144492.205495	0.000000	632658.211802	2996.983360	
35.096154	27088702.311000	2816610.437582	620444.077452	30724.669690	3345.921455	0.385509	16784529.131086	6364.193961	1466.559006	1520.313257	16619330.211538	0.000000	829063.039879	4123.592811	
36.098901	26377233.129979	2804133.202787	801935.261811	40475.947664	4552.011899	0.677253	17312825.386555	8564.257938	1942.209756	2045.914358	17094168.217582	0.000000	1078171.449652	5632.414828	
37.101648	25606372.969117	2788139.328183	1027018.245674	52892.123319	6145.458002	1.189862	17856397.179193	11451.615852	2554.148014	2735.742784	17569006.223626	0.000000	1390187.479074	7636.642211	
38.104396	24766285.046543	2767877.213272	1301941.652983	68501.092518	8227.663873	2.072537	18418700.310511	15206.689877	3333.326090	3632.931796	18043844.229670	0.000000	1775699.510515	10271.699454	
39.107143	23847179.858626	2742512.613293	1632383.508833	87866.970068	10918.689374	3.552275	19003690.732586	20047.298287	4315.210582	4789.566078	18518682.235714	0.000000	2245331.292366	13701.052125	
40.109890	22838855.278117	2711093.141862	2023793.614062	111626.932973	14363.149314	5.911658	19615935.162314	26227.591274	5540.796192	6266.422233	18993520.241758	0.000000	2810237.338262	18119.803900	
41.112637	21735519.344812	2672783.025605	2477281.669726	140266.800991	18712.632507	9.665415	20259923.879745	34029.531969	7050.473210	8130.976020	19468358.247802	0.000000	3477045.381781	23743.185045	
42.115385	20536317.692797	2626888.202821	2989162.954726	174096.341718	24123.836301	15.580700	20940000.119291	43762.550254	8883.396885	10457.324507	19943196.253846	0.000000	4247303.850536	30805.545211	
43.118132	19245328.279492	2572859.598817	3550984.030688	213247.314675	30757.842277	24.675729	21660340.536379	55762.479114	11077.311163	13325.931665	20418034.259890	0.000000	5117483.861801	39559.478896	
44.120879	17872467.531608	2510435.444338	4149328.627680	257571.899523	38757.697393	38.225776	22424271.736790	70358.658492	13662.406529	16815.771871	20892872.265934	0.000000	6077930.758121	50249.487697	
45.123626	16435262.293031	2439785.689667	4764592.571983	306523.424568	48231.446377	57.848240	23233745.086082	87853.555449	16656.602526	20999.482075	21367710.271978	0.000000	7110947.745324	63094.615189	
46.126374	14956935.192413	2361518.439939	5373179.430535	359175.685150	59234.258250	85.427807	24089075.995120	108502.050964	20063.123682	25938.396139	21842548.278022	0.000000	8192704.089627	78267.912600	
47.129121	13465503.492861	2276687.048254	5948584.402878	414233.562360	71759.365061	123.060238	24988771.816069	132497.199389	23868.923130	31679.129759	22317386.284066	0.000000	9294129.174818	95884.528142	
48.131868	12380461.970550	1789677.669530	6478594.055634	463364.757457	85595.057781	241.659521	25525791.513993	563718.061548	28045.402042	38217.851944	22388258.277384	403966.012726	10391342.069810	115917.216325	
49.134615	11368941.913637	1243867.465711	6966221.643663	492517.184834	100392.336829	575.568460	26030367.482068	1072917.531772	32564.623803	45342.249223	22388258.277384	883674.096058	11468964.247210	138247.109042	
50.137363	10379728.496713	789144.151612	7395733.436683	499964.539915	115984.375215	1139.676855	26569648.947487	1512236.431241	37392.743901	52735.200376	22388258.277384	1292607.544739	12503967.529551	162804.435752	
51.140110	9430115.766763	749045.388973	7754870.377133	498412.290211	132172.916554	1803.171143	27138842.610238	1545813.379681	42486.329313	60145.769993	22388258.277384	1295824.671044	13490461.895836	189325.144568	
52.142857	8533180.396040	711947.511066	8036350.721943	497166.275328	148750.267923	2463.483670	27732411.222500	1576103.742235	47795.391594	67538.987701	22388258.277384	1295824.671044	14424495.144466	217538.898195	
53.145604	7698645.510791	675717.589929	8236609.273341	495161.673257	165483.682747	3120.841670	28344482.722141	1606308.777659	53266.810980	74911.117485	22388258.277384	1295824.671044	15295259.950851	247243.176317	
54.148352	6932939.770338	640707.836275	8355493.730726	492079.664184	182108.983655	3768.314448	28969099.069183	1636408.463962	58846.446098	82255.721130	22388258.277384	1295824.671044	16095975.444959	278195.400187	
55.151099	6236340.549456	607205.462329	8399009.099928	487767.288664	198419.789120	4399.634807	29600238.457863	1666300.701303	64480.103632	89546.912897	22388258.277384	1295824.671044	16826077.039787	310138.561021	
56.153846	5607669.069961	575431.055573	8374032.753180	482135.789527	214227.956004	5009.175491	30232439.594710	1695884.705279	70118.626145	96759.274130	22388258.277384	1295824.671044	17486522.926039	342822.876834	
57.156593	5044764.483337	545537.676706	8287794.247994	475149.452044	229357.074543	5591.902898	30860853.904385	1725070.789404	75718.289741	103870.178949	22388258.277384	1295824.671044	18079320.891529	376006.851809	
58.159341	4544483.870739	517610.859651	8147875.327165	466825.603918	243642.468352	6143.377071	31481245.529682	1753780.365110	81240.804063	110859.794250	22388258.277384	1295824.671044	18607528.321183	409457.276293	
59.162088	4102702.242990	491668.611547	7962209.918773	457234.615294	256931.194418	6659.751704	32089991.331527	1781945.941747	86653.312293	117711.079707	22388258.277384	1295824.671044	19075252.197036	442949.226799	
60.164835	3714312.540583	467661.412755	7739084.136180	446499.898750	269082.043105	7137.774142	32684080.888981	1809511.126585	91928.391151	124409.787768	22388258.277384	1295824.671044	19487649.098234	476266.066009	
61.167582	3373225.633683	445472.216854	7487136.278028	434797.909301	279965.538153	7574.785378	33261116.499237	1836430.624810	97044.050899	130944.463657	22388258.277384	1295824.671044	19850925.201035	509199.442767	
62.170330	3072408.725629	424918.402006	7215328.575012	422356.500858	289463.820662	7968.704116	33819303.230922	1862670.006996	101983.647776	137306.386023	22388258.277384	1295824.671044	20172295.923937	541549.351167	
63.173077	2807923.604341	405959.561083	6929636.645757	409280.750809	297501.667058	8317.330585	34356696.476219	1888179.271952	106729.606625	143483.085571	22388258.277384	1295824.671044	20455739.886148	573156.065753	
64.175824	2576105.190923	388556.694486	6634427.575616	395670.672964	304143.857666	8621.640417	34872535.504022	1912908.194192	111275.871773	149462.797942	22388258.277384	1295824.671044	20704961.166163	603950.063410	
65.178571	2371951.150085	372578.938345	6334592.152360	381693.516002	309479.579308	8883.887209	35366841.712794	1936825.150789	115623.405453	155238.507655	22388258.277384	1295824.671044	20925092.963142	633879.933766	
66.181319	2191174.591973	357905.669963	6034258.032766	367496.757839	313587.817886	9106.125981	35839693.976127	1959906.409553	119773.581249	160805.036663	22388258.277384	1295824.671044	21120542.789636	662898.872520	
67.184066	2030204.072172	344426.507817	5736789.742613	353208.105627	316537.358380	9290.213169	36291228.642745	1982136.129034	123728.184090	166159.044353	22388258.277384	1295824.671044	21294992.471583	690964.681448	
68.186813	1886183.591704	332041.311560	5444788.676691	338935.495754	318386.784849	9437.806630	36721639.536503	2003506.358514	127489.410253	171299.027542	22388258.277384	1295824.671044	21451398.148308	718039.768401	
69.189560	1756972.597030	320660.182017	5160093.098792	324767.093842	319184.480430	9550.365640	37131177.956387	2024017.038018	131059.867361	176225.320484	22388258.277384	1295824.671044	21591990.272526	744091.147303	
70.192308	1641145.980046	310203.461189	4883778.141715	310771.294752	318968.627340	9629.150894	37520152.676512	2043675.998303	134442.574386	180940.094862	22388258.277384	1295824.671044	21718273.610337	769090.438155	
71.195055	1537994.078090	300601.732251	4616155.807266	296996.722580	317767.206875	9675.224509	37888929.946124	2062498.960867	137640.961645	185447.359794	22388258.277384	1295824.671044	21831027.241232	793013.867032	
72.197802	1447522.673934	291795.819552	4356774.966255	283472.230657	315597.999408	9689.450017	38237933.489601	2080509.537943	140658.870802	189752.961831	22388258.277384	1295824.671044	21930304.558086	815842.266083	
73.200549	1369551.242404	283729.141898	4105237.491978	270221.751963	312498.168109	9673.105255	38567699.804061	2097732.804897	143501.293448	193863.195987	22388258.277384	1295824.671044	22016342.667271	837569.290047	
74.203297	1300149.475468	276317.492772	3864388.112352	257323.192164	308638.186393	9630.305515	38879134.631732	2114169.732398	146177.594056	197779.277151	22388258.277384	1295824.671044	22093156.083332	858238.108842	
75.206044	1237942.125877	269501.914795	3634664.471028	244807.580084	304106.941777	9563.555738	39173078.600699	2129840.359060	148695.860618	201506.590323	22388258.277384	1295824.671044	22162179.010900	877880.549081	
76.208791	1182103.089296	263231.222113	3416014.221969	232694.149221	298975.893627	9474.981883	39450331.124249	2144768.350436	151063.670859	205051.296347	22388258.277384	1295824.671044	22224288.740163	896525.861742	
77.211538	1131883.981164	257457.985759	3208326.505426	220998.169772	293314.571112	9366.646466	39711674.505474	2158977.602137	153288.436824	208419.595865	22388258.277384	1295824.671044	22280281.084649	914204.538623	
78.214286	1086614.136695	252138.533652	3011431.947946	209730.948632	287190.573206	9240.548559	39957873.937268	2172492.239835	155377.404885	211617.729322	22388258.277384	1295824.671044	22330870.381226	930948.312342	
79.217033	1045700.610875	247232.950595	2825102.662370	198899.829399	280669.568684	9098.623790	40189677.502334	2185336.619258	157337.655737	214651.976958	22388258.277384	1295824.671044	22376689.490102	946790.156335	
80.219780	1008628.178469	242705.078279	2649052.247831	188508.192367	273815.296126	8942.744343	40407816.173177	2197535.326196	159176.104397	217528.658815	22388258.277384	1295824.671044	22418289.794825	961764.284858	
81.222527	974959.334010	238522.515278	2482935.789755	178555.454533	266689.563917	8774.718959	40613003.812109	2209113.176496	160899.500209	220254.134734	22388258.277384	1295824.671044	22456141.202284	975906.152988	
82.225275	944334.291811	234656.617053	2326349.859863	169037.069591	259352.250243	8596.292935	40805937.171244	2220095.216065	162514.426838	222834.804357	22388258.277384	1295824.671044	22490632.142709	989252.456620	
83.228022	916456.541747	231081.700370	2178834.248114	159945.229151	251864.113152	8409.210279	40987305.685052	2230506.734883	164027.411934	225277.125317	22388258.277384	1295824.671044	22522084.809454	1001841.486388	
84.230769	890968.707597	227769.029647	2039937.035698	151274.666456	244297.006284	8215.479514	41157839.813752	2240373.170659	165445.436670	227587.653724	22388258.277384	1295824.671044	22550885.314329	1013713.633289	
85.233516	867654.913717	224699.121957	1909264.665422	143013.002326	236676.336692	8016.135094	41318118.326011	2249719.207604	166773.758158	229772.533019	22388258.277384	1295824.671044	22577269.015899	1024902.352406	
86.236264	846345.488473	221855.454616	1786433.759934	135146.161966	229018.748582	7811.997494	41468672.855879	2258568.723116	168017.147132	231837.662808	22388258.277384	1295824.671044	22601422.108483	1035439.172430	
87.239011	826877.407185	219222.145629	1671067.546331	127660.366241	221342.296236	7603.889938	41610020.490234	2266944.836038	169180.260014	233788.762154	22388258.277384	1295824.671044	22623523.498759	1045355.063456	
88.241758	809094.292122	216783.953687	1562795.856162	120542.131667	213666.444013	7392.638398	41742663.768784	2274869.906664	170267.638919	235631.369584	22388258.277384	1295824.671044	22643744.805763	1054680.436978	
89.244505	792846.412507	214526.278174	1461255.125425	113778.270417	206012.066349	7179.071590	41867090.684070	2282365.536736	171283.711648	237370.843083	22388258.277384	1295824.671044	22662250.360891	1063445.145896	
90.247253	777990.684514	212435.159161	1366088.394567	107355.890318	198401.447757	6964.020980	41983774.681465	2289452.569443	172232.791698	239012.360097	22388258.277384	1295824.671044	22679197.207897	1071678.484508	
91.250000	764390.671268	210497.277408	1276945.308487	101262.394855	190858.282825	6748.320781	42093174.659170	2296151.089423	173119.078251	240560.917532	22388258.277384	1295824.671044	22694735.102896	1079409.188518	
92.252747	751916.582846	208699.954366	1193482.116533	95485.483166	183407.676221	6532.807953	42195734.968219	2302480.422762	173946.656181	242021.331754	22388258.277384	1295824.671044	22709006.514360	1086665.435030	
93.255495	740445.276280	207031.152172	1115361.672502	90013.150044	176076.142687	6318.322202	42291885.412478	2308459.136993	174719.496053	243398.238589	22388258.277384	1295824.671044	22722146.623121	1093474.842551	
94.258242	729860.255549	205479.473655	1042253.434643	84833.685938	168891.607044	6105.705983	42382041.248641	2314105.041099	175441.454123	244696.093325	22388258.277384	1295824.671044	22734283.322368	1099864.470988	
95.260989	720051.671587	204034.162332	973833.465655	79935.676954	161883.404187	5895.804498	42466603.186237	2319435.185510	176116.272334	245919.170707	22388258.277384	1295824.671044	22745537.217654	1105860.821654	
96.263736	710916.322279	202685.102408	909784.432685	75308.004849	155082.279090	5689.465694	42545957.387624	2324465.862105	176747.578323	247071.564944	22388258.277384	1295824.671044	22756021.626885	1111489.837260	
97.266484	702386.164265	201424.259367	849799.124655	70937.643437	148506.304485	5487.300714	42620457.797472	2329213.459660	177338.609123	248157.336822	22388258.277384	1295824.671044	22765812.627940	1116775.948731	
98.269231	694472.831487	200248.441243	793630.309901	66807.325658	142130.384544	5289.104275	42690363.077011	2333694.697708	177891.397057	249180.431116	22388258.277384	1295824.671044	22774901.778842	1121737.671747	
99.271978	687140.285337	199152.741027	741074.905693	62905.193888	135947.145136	5094.899020	42755917.658992	2337923.085792	178408.004843	250144.080273	22388258.277384	1295824.671044	22783330.025208	1126391.796536	
100.274725	680349.821565	198132.225294	691935.316772	59220.100553	129951.927692	4904.746075	42817360.463114	2341911.543153	178890.470857	251051.384924	22388258.277384	1295824.671044	22791141.004714	1130754.741664	
101.277473	674063.963609	197182.115242	646018.674383	55741.274136	124141.081758	4718.717796	42874923.498138	2345672.549444	179340.782113	251905.343382	22388258.277384	1295824.671044	22798376.972721	1134842.504600	
102.280220	668246.462592	196297.786698	603136.836274	52458.319170	118511.964992	4536.897771	42928831.861881	2349218.144729	179760.874262	252708.851633	22388258.277384	1295824.671044	22805078.802283	1138670.661717	
103.282967	662862.297323	195474.770111	563106.386700	49361.216245	113062.943164	4359.380817	42979303.741220	2352559.929482	180152.631593	253464.703345	22388258.277384	1295824.671044	22811285.984138	1142254.368289	
104.285714	657877.674296	194708.750559	525748.636419	46440.322003	107793.390158	4186.272986	43026550.412093	2355709.064591	180517.887035	254175.589860	22388258.277384	1295824.671044	22817036.626717	1145608.358492	
105.288462	653260.027693	193995.567744	490889.622694	43686.369143	102703.687969	4017.691557	43070776.239494	2358676.271353	180858.422150	254844.100202	22388258.277384	1295824.671044	22822367.456135	1148746.945404	
106.291209	648978.019379	193331.215992	458360.109292	41090.466416	97795.226708	3853.765043	43112178.677478	2361471.831479	181175.967142	255472.721070	22388258.277384	1295824.671044	22827313.816201	1151684.021007	
107.293956	645001.538908	192711.844256	427995.586486	38644.098627	93070.404594	3694.633188	43150948.269160	2364105.587088	181472.200852	256063.836841	22388258.277384	1295824.671044	22831909.668409	1154433.056183	
108.296703	641301.703516	192133.756115	399636.271052	36339.126636	88532.627964	3540.446965	43187268.646713	2366586.940714	181748.750756	256619.729570	22388258.277384	1295824.671044	22836187.591942	1157007.100719	
109.299451	637850.858128	191593.409772	373127.106271	34167.787356	84186.311263	3391.368581	43221316.531367	2368924.855299	182007.192970	257142.578992	22388258.277384	1295824.671044	22840178.783672	1159418.783302	
110.302198	634622.595494	191087.419678	348317.799571	32122.691699	80036.853134	3247.571031	43253261.700051	2371127.854992	182249.051750	257634.462601	22388258.277384	1295824.671044	22843913.036401	1161680.309276	
111.304945	631603.372520	190613.559221	325091.303125	30196.022474	76076.598291	3108.966113	43283241.272459	2373204.135216	182475.453605	258097.316976	22388258.277384	1295824.671044	22847406.119832	1163801.634134	
112.307692	628787.263914	190170.506037	303371.367584	28380.974827	72289.891082	2975.265633	43311352.370029	2375160.544347	182687.107391	258532.709156	22388258.277384	1295824.671044	22850665.281621	1165789.705185	
113.310440	626162.792129	189756.569042	283078.113178	26671.850551	68668.515909	2846.307603	43337693.777604	2377003.208911	182884.801179	258942.063894	22388258.277384	1295824.671044	22853703.690401	1167651.512644	
114.313187	623718.726162	189370.095644	264133.188059	25063.128008	65204.894951	2721.942269	43362361.883095	2378738.069601	183069.307733	259326.764478	22388258.277384	1295824.671044	22856534.229767	1169393.891830	
115.315934	621444.081553	189009.471738	246459.768295	23549.462132	61892.088162	2602.032115	43385450.677482	2380370.881284	183241.384508	259688.152730	22388258.277384	1295824.671044	22859169.498281	1171023.523166	
116.318681	619328.120387	188673.121714	229982.557872	22125.684422	58723.793275	2486.451863	43407051.754812	2381907.212995	183401.773654	260027.529006	22388258.277384	1295824.671044	22861621.809471	1172546.932180	
117.321429	617360.351291	188359.508450	214627.788695	20786.802952	55694.345799	2375.088467	43427254.312201	2383352.447937	183551.202013	260346.152193	22388258.277384	1295824.671044	22863903.191831	1173970.489499	
118.324176	615530.529437	188067.133316	200323.220589	19528.002363	52798.719021	2267.841121	43446145.149833	2384711.783486	183690.381121	260645.239714	22388258.277384	1295824.671044	22866025.388819	1175300.410857	
119.326923	613828.656540	187794.536174	186998.141293	18344.643864	50032.524003	2164.621252	43463808.670958	2385990.231186	183820.007205	260925.967524	22388258.277384	1295824.671044	22867999.858858	1176542.757091	
120.329670	612244.980859	187540.295373	174583.366469	17232.265237	47392.009586	2065.352527	43480326.881898	2387192.616752	183940.761188	261189.470111	22388258.277384	1295824.671044	22869837.775340	1177703.434140	
